p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.00600169449494152	-0.212437710917747	0.013	0.028	1	Tspan9	other
0.00600429596520527	0.212952048606896	0.202	0.279	1	Pcnt	other
0.00601691173751748	-1.94607485707721	0.002	0.01	1	Scarna2	other
0.00601691173751748	-2.17772297436862	0.002	0.01	1	Gm26130	other
0.00603555367090068	-0.450071535090943	0.013	0.028	1	Ogg1	other
0.00604456250677679	-1.12171496179317	0.002	0.01	1	Pdk2	other
0.00604587595751728	-0.383113365720486	0.021	0.041	1	Zfp87	other
0.00605380483607927	-1.58606318133766	0.002	0.01	1	Ly6g5b	other
0.00605394604407826	-0.00336524068164001	0.121	0.169	1	Arfrp1	other
0.00605962740369281	-0.0582136819025729	0.022	0.042	1	Spg11	other
0.00605984405286276	-0.415079472032546	0.013	0.028	1	B330016D10Rik	other
0.00606109024949343	0.0943924530953262	0.087	0.127	1	Pex2	other
0.00606305989378607	-1.43788820952324	0.002	0.01	1	Gm5425	other
0.00606538478039664	0.168775266834324	0.061	0.094	1	Rttn	other
0.00607232769509673	-1.63986959959447	0.002	0.01	1	Aifm3	other
0.00608160825522529	-1.27389504436501	0.002	0.01	1	Txn-ps1	other
0.00608826855253833	0.371626286537731	0.048	0.077	1	Vash1	other
0.00609090158940035	-1.1146416294462	0.002	0.01	1	Gm29711	other
0.00609429070621449	-0.797494752126251	0.012	0.027	1	C230062I16Rik	other
0.00609589824778336	-0.176444868411556	0.025	0.047	1	Sipa1l2	other
0.00609790171758407	0.0326824824405328	0.215	0.289	1	Ftsj3	other
0.00609849510451183	0.140836926438484	0.103	0.148	1	Ppil4	other
0.00609930276317269	0.124284613970409	0.279	0.38	1	Gapvd1	other
0.00610952664087696	-0.726268870138141	0.002	0.01	1	Gm45819	other
0.00611233180419192	-0.109383537021994	0.034	0.059	1	Crip2	other
0.00611453427236442	0.158362172723969	0.047	0.076	1	Actr8	other
0.00612089683149832	-0.429697059097812	0.021	0.041	1	Pdpn	other
0.00612373665846058	0.1064089363305	0.073	0.11	1	Icmt	other
0.00613435703548746	0.171570864084175	0.233	0.32	1	Mrps16	other
0.00613679699432345	-0.249022764576388	0.021	0.041	1	Zswim1	other
0.00614234233481705	-0.195335440774932	0.028	0.051	1	Gm44434	other
0.00615611953218188	-0.394672205868095	0.017	0.035	1	Trmu	other
0.00619100025849908	-0.334753052686422	0.017	0.035	1	Nipa1	other
0.00619880297926495	-0.161093263134523	0.035	0.06	1	Eral1	other
0.00620118581252559	-0.254753451567927	0.031	0.054	1	B230369F24Rik	other
0.00621223475148635	0.115687319953197	0.308	0.415	1	Rsf1	other
0.00621835224553249	1.42561883252029	0.085	0.058	1	mt-Nd3	other
0.00622567360780213	-0.638681773794525	0.012	0.027	1	Gjb3	other
0.00623201495712738	-0.064066006496112	0.032	0.056	1	Gm12191	other
0.00624365547523382	-0.252075306377556	0.017	0.035	1	Prxl2a	other
0.00624580387595394	0.198570214472812	0.148	0.208	1	Unc50	other
0.00626452616413661	0.0453131105226361	0.062	0.095	1	Trappc3	other
0.00626482498746216	0.0807481143174946	0.112	0.16	1	Fam126b	other
