p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.294473537309062	-0.816189057869828	0.051	0.065	1	Erbb2	other
0.294497534693023	-0.263113762240621	0.283	0.29	1	Nup54	other
0.294501944562166	-0.202501076827235	0.461	0.441	1	Carm1	other
0.294539353311159	0.105596162834269	0.08	0.062	1	Usp44	other
0.294635864904433	0.128985038059789	0.031	0.021	1	Zfp975	other
0.294716507650924	0.590028266540002	0.027	0.017	1	Zfand4	other
0.294770594009083	-0.0209023753873834	0.31	0.261	1	Ndufs3	other
0.294774610170133	-0.0204845759382533	0.178	0.142	1	Nt5c3	other
0.294786967340651	1.03319284019769	0.018	0.01	1	Tmem86a	other
0.294840860644985	0.0238337163330931	0.136	0.11	1	Gpx4-ps2	other
0.294979446423911	0.334177190894989	0.013	0.007	1	Gm44292	other
0.294979446423911	0.456692948223278	0.013	0.007	1	Ccdc89	other
0.294979446423911	0.389508719546523	0.013	0.007	1	Gm6667	other
0.294979446423911	0.352145812151345	0.013	0.007	1	Col22a1	other
0.295073116908292	0.0110243325857384	0.249	0.209	1	Fhl1	other
0.295104668004178	0.509228658392844	0.027	0.017	1	Gm42690	other
0.295271789606282	1.17837518653671	0.018	0.01	1	Gm43588	other
0.295378096296316	-0.997712359984659	0.031	0.043	1	Mthfs	other
0.295415491230635	0.0186805646479282	0.036	0.024	1	Pomc	other
0.295425393627758	0.808249082582559	0.024	0.015	1	Gm38376	other
0.295552288269378	0.158022294069339	0.013	0.007	1	Adssl1	other
0.295552288269378	0.318664826906275	0.013	0.007	1	Gm3411	other
0.295552288269378	0.775793286992332	0.013	0.007	1	Abcd2	other
0.29563742442989	0.0397084526457534	0.118	0.094	1	Gm17494	other
0.295709764293931	0.23433964477604	0.031	0.021	1	Hacl1	other
0.295857639242964	0.0320829624907342	0.078	0.06	1	Gprasp2	other
0.296061073204946	-1.01094963271257	0.022	0.033	1	Rsad1	other
0.296084492726535	0.915753384201559	0.016	0.009	1	Gm7287	other
0.296418919248467	0.267091404170738	0.029	0.019	1	Fam20c	other
0.296427151332783	0.215395616079867	0.031	0.021	1	Gm49594	other
0.296500513386723	0.0654619921114481	0.586	0.518	1	Nxt1	other
0.296571575845142	-0.699510011555855	0.069	0.084	1	Ddx59	other
0.296579413817987	-0.312059938713956	0.256	0.271	1	Crebzf	other
0.296609214307292	1.01664254787746	0.016	0.009	1	Lrrn2	other
0.296609214307292	0.895554470349685	0.016	0.009	1	AC127285.1	other
0.296609214307292	1.08970717199919	0.016	0.009	1	2900060N12Rik	other
0.296609214307292	1.21231243554181	0.016	0.009	1	Arf4os	other
