p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.11453788150657	-1.97064213121511	0	0.011	1	Gm37835	other
0.11453788150657	-1.84405803545066	0	0.011	1	Anxa9	other
0.11453788150657	-2.12071399722364	0	0.011	1	Gm42937	other
0.11453788150657	-1.85590895107329	0	0.011	1	Dapp1	other
0.11453788150657	-2.02798752303109	0	0.011	1	Grik3	other
0.11453788150657	-1.90808032505	0	0.011	1	Dlgap3	other
0.11453788150657	-2.11581429012547	0	0.011	1	Fabp3	other
0.11453788150657	-1.92865706574825	0	0.011	1	Crybg2	other
0.11453788150657	-2.15867070321171	0	0.011	1	Znf41-ps	other
0.11453788150657	-2.19165565896086	0	0.011	1	Zfp993	other
0.11453788150657	-1.80709388274671	0	0.011	1	4930449I04Rik	other
0.11453788150657	-1.8599765013236	0	0.011	1	Gm43794	other
0.11453788150657	-1.92875282914388	0	0.011	1	Gstk1	other
0.11453788150657	-1.92603279853002	0	0.011	1	Gm7292	other
0.11453788150657	-2.23020970494166	0	0.011	1	Thnsl2	other
0.11453788150657	-1.98649633142156	0	0.011	1	Nat14	other
0.11453788150657	-1.96986049760517	0	0.011	1	D930028M14Rik	other
0.11453788150657	-2.09263279552794	0	0.011	1	Dnhd1	other
0.11453788150657	-1.96902054013359	0	0.011	1	Il16	other
0.11453788150657	-2.03966435614943	0	0.011	1	Gm25450	other
0.11453788150657	-2.13782807806962	0	0.011	1	Crlf1	other
0.11453788150657	-1.9114489118508	0	0.011	1	D030068K23Rik	other
0.11453788150657	-1.9992679476614	0	0.011	1	Gm26759	other
0.11453788150657	-1.92455665196303	0	0.011	1	4930550C14Rik	other
0.11453788150657	-1.93861459202479	0	0.011	1	Bmp5	other
0.11453788150657	-2.10001483534019	0	0.011	1	Gm19569	other
0.11453788150657	-2.18245284018387	0	0.011	1	Gm10655	other
0.11453788150657	-2.04167239923187	0	0.011	1	Aph1c	other
0.11453788150657	-2.05945561717324	0	0.011	1	Snap91	other
0.11453788150657	-2.21730088499045	0	0.011	1	Glyctk	other
